Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin,Discount Effectiveness,Sales per Unit,Year,Month,Discount Level,Discount Effectiveness Level
104,EMEA-2021-156867,2021-11-13,20211113,Amy Scott,Russia,Moscow,EMEA,EU-EAST,Walmart,1096,Retail,SMB,Data Smasher,EV59Z98WXW,238.896,6.0,0.2,-26.8758,-0.11250000000000002,-134.379,39.815999999999995,2021,11,Low,Low
105,EMEA-2021-156867,2021-11-13,20211113,Amy Scott,Russia,Moscow,EMEA,EU-EAST,Walmart,1096,Retail,SMB,SaaS Connector Pack,YR7I08I1K4,102.36,3.0,0.2,-3.8385,-0.0375,-19.1925,34.12,2021,11,Low,Low
106,EMEA-2021-156867,2021-11-13,20211113,Amy Scott,Russia,Moscow,EMEA,EU-EAST,Walmart,1096,Retail,SMB,ContactMatcher,W01T1PXXK7,36.882,3.0,0.5,-25.8174,-0.7000000000000001,-51.6348,12.293999999999999,2021,11,High,Low
107,EMEA-2023-119004,2023-11-24,20231124,Carl Jackson,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Data Smasher,6D89G3BGGH,74.112,8.0,0.2,17.6016,0.23750000000000004,88.008,9.264,2023,11,Low,High
108,EMEA-2023-119004,2023-11-24,20231124,Carl Jackson,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,SMB,Site Analytics,ECNQ9AS54S,27.992,1.0,0.2,2.0994,0.075,10.497,27.992,2023,11,Low,High
109,EMEA-2023-119004,2023-11-24,20231124,Carl Jackson,Sweden,Stockholm,EMEA,NOR,Cisco Systems,1019,Tech,SMB,ChatBot Plugin,D0H5JTRD3R,3.304,1.0,0.2,1.0738,0.32500000000000007,5.369,3.304,2023,11,Low,High
110,APJ-2021-129476,2021-10-15,20211015,Joe Wallace,Australia,Canberra,APJ,ANZ,Nissan Motor,1098,Transportation,Enterprise,Data Smasher,OG63K8FFP9,339.96,5.0,0.2,67.992,0.20000000000000004,339.96,67.99199999999999,2021,10,Low,High
111,EMEA-2023-146780,2023-12-26,20231226,Luke Mills,United Kingdom,London,EMEA,UKIR,Prudential Financial,1078,Finance,Strategic,SaaS Connector Pack,E5KT4VQ59T,41.96,2.0,0.0,10.9096,0.25999999999999995,0.0,20.98,2023,12,Low,Low
112,EMEA-2022-128867,2022-11-04,20221104,Alexandra Dyer,Netherlands,The Hague,EMEA,EU-WEST,Walmart,1096,Retail,SMB,ChatBot Plugin,FDKOX22CWX,75.96,2.0,0.0,22.788,0.30000000000000004,0.0,37.98,2022,11,Low,Low
113,EMEA-2022-128867,2022-11-04,20221104,Alexandra Dyer,Netherlands,The Hague,EMEA,EU-WEST,Walmart,1096,Retail,SMB,ContactMatcher,OAF6MA4XZ7,27.24,6.0,0.0,13.3476,0.49000000000000005,0.0,4.54,2022,11,Low,Low
114,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Storage,1DRXSUGWY6,40.096,9.5,0.2,14.5348,0.36250000000000004,72.67399999999999,4.220631578947368,2020,8,Low,High
115,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,U9IXLQYDG8,4.72,2.0,0.2,1.652,0.35,8.26,2.36,2020,8,Low,High
116,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Support,NGH6JD32CX,23.976,3.0,0.2,7.4925,0.3125,37.4625,7.992,2020,8,Low,High
117,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,QHG92H9NGL,130.464,6.0,0.2,44.0316,0.33749999999999997,220.158,21.744,2020,8,Low,High
118,AMER-2021-110457,2021-03-02,20210302,Audrey Hardacre,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,ContactMatcher,EHVU0FM6IP,498.93,3.0,0.0,70.816875,0.14193749624195778,0.0,166.31,2021,3,Low,Low
119,EMEA-2021-136476,2021-04-05,20210405,Jennifer Dowd,South Africa,Cape Town,EMEA,MEA,Gazprom,1027,Energy,Strategic,ContactMatcher,VKTELEXOAJ,157.794,1.0,0.5,-39.724125,-0.2517467394197498,-79.44825,157.794,2021,4,High,Low
120,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,YWZAV09L95,47.04,3.0,0.0,18.3456,0.39,0.0,15.68,2022,6,Low,Low
121,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,ContactMatcher,6HDH2X5C4Q,30.84,4.0,0.0,13.878,0.45,0.0,7.71,2022,6,Low,Low
122,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,UFK94J59ZU,226.56,6.0,0.0,63.4368,0.27999999999999997,0.0,37.76,2022,6,Low,Low
123,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack - Gold,ESTJDHFQQJ,115.02,9.0,0.0,51.759,0.45,0.0,12.78,2022,6,Low,Low
124,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Site Analytics,10H4K5XYCK,68.04,7.0,0.0,19.7316,0.29,0.0,9.72,2022,6,Low,Low
125,APJ-2020-152030,2020-12-26,20201226,Samantha Rampling,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,FinanceHub,CL5Z5BO4AX,498.93,3.0,0.3,-8.5794,-0.01719559858096326,-28.598,166.31,2020,12,High,Low
126,APJ-2020-134614,2020-09-20,20200920,Sally Berry,Australia,Geelong,APJ,ANZ,Tesco,1059,Retail,SMB,ContactMatcher,NR9RLNIDDN,498.93,6.0,0.5,-39.724125,-0.0796186338764957,-79.44825,83.155,2020,9,High,Low
127,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,VQ46SD57ZS,2.388,2.0,0.5,-1.8308,-0.7666666666666667,-3.6616,1.194,2023,11,High,Low
128,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Marketing Suite - Gold,D0E36MWJEW,243.992,7.0,0.2,30.499,0.125,152.49499999999998,34.856,2023,11,Low,High
129,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,FinanceHub,JJPL720VAS,81.424,2.0,0.2,-9.1602,-0.11249999999999999,-45.800999999999995,40.712,2022,11,Low,Low
130,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,SaaS Connector Pack,8YKVWCUJ4E,238.56,3.0,0.0,26.2416,0.10999999999999999,0.0,79.52,2022,11,Low,Low
131,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Site Analytics,6JGGI7ZZ6I,59.97,5.0,0.4,-11.994,-0.2,-29.985,11.994,2023,2,High,Low
132,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Support,EDMREQV8TS,78.304,2.0,0.2,29.364,0.375,146.82,39.152,2023,2,Low,High
133,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Storage,7WHCO2BFB0,21.456,9.0,0.2,6.9732,0.325,34.866,2.384,2023,2,Low,High
134,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,PWIULJAE51,20.04,3.0,0.0,9.6192,0.48,0.0,6.68,2022,10,Low,Low
135,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,QBAIA88519,35.44,1.0,0.0,16.6568,0.47000000000000003,0.0,35.44,2022,10,Low,Low
136,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4.0,0.0,3.456,0.3,0.0,2.88,2022,10,Low,Low
137,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2.0,0.0,1.9698,0.49000000000000005,0.0,2.01,2022,10,Low,Low
138,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.176,3.0,0.2,26.6616,0.35,133.308,25.392,2022,10,Low,High
139,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6.0,0.0,18.4464,0.28,0.0,10.979999999999999,2022,10,Low,Low
140,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,9.5,0.0,20.6976,0.48000000000000004,0.0,4.538947368421052,2022,10,Low,Low
141,EMEA-2022-110366,2022-09-06,20220906,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,V01FLYWRJH,82.8,2.0,0.2,10.35,0.125,51.74999999999999,41.4,2022,9,Low,High
142,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,ChatBot Plugin,CDKV85SBFW,8.82,3.0,0.0,2.3814,0.27,0.0,2.94,2023,9,Low,Low
143,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3.0,0.0,5.1042,0.47,0.0,3.6199999999999997,2023,9,Low,Low
144,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,Support,ZSB20RNZ0A,143.7,3.0,0.0,68.976,0.48000000000000004,0.0,47.9,2023,9,Low,Low
145,EMEA-2023-155376,2023-12-23,20231223,Dylan Dowd,Poland,Warsaw,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,67FK6GLSC1,498.93,3.0,0.0,70.816875,0.14193749624195778,0.0,166.31,2023,12,Low,Low
146,AMER-2021-110744,2021-09-07,20210907,Angela Parsons,United States,Newark,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,498.93,7.0,0.0,20.1579,0.04040226083819374,0.0,71.27571428571429,2021,9,Low,Low
147,AMER-2020-110072,2020-10-22,20201022,Lisa Oliver,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.888,4.0,0.2,12.9096,0.13749999999999998,64.54799999999999,23.472,2020,10,Low,High
148,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,NKEP466WY8,384.45,9.5,0.0,70.816875,0.18420308232539992,0.0,40.46842105263158,2022,12,Low,Low
149,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,KAMRWAU3DC,149.97,3.0,0.0,5.9988,0.04,0.0,49.99,2022,12,Low,Low
150,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,FinanceHub,DA45FHG7IC,498.93,8.0,0.0,70.816875,0.14193749624195778,0.0,62.36625,2022,12,Low,Low
151,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,ContactMatcher,1E78QQ5K6O,171.55,5.0,0.0,70.816875,0.41280603322646453,0.0,34.31,2022,12,Low,Low
152,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,OneView,J54ZE9BY16,157.92,5.0,0.2,17.766,0.1125,88.82999999999998,31.583999999999996,2022,3,Low,High
153,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,0FXOEDG6KC,203.184,2.0,0.2,15.2388,0.075,76.19399999999999,101.592,2022,3,Low,High
154,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,S92H6S89SR,58.38,7.0,0.0,26.271,0.45,0.0,8.34,2021,5,Low,Low
155,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,VDD4JQGM6P,105.52,4.0,0.0,48.5392,0.46,0.0,26.38,2021,5,Low,Low
156,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,O0V9LVLHM9,80.88,6.0,0.0,21.0288,0.26,0.0,13.479999999999999,2021,5,Low,Low
157,AMER-2021-118948,2021-05-28,20210528,Sean Bower,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,DTGE25IIR8,6.63,3.0,0.0,1.7901,0.27,0.0,2.21,2021,5,Low,Low
158,AMER-2020-104269,2020-03-01,20200301,Anthony Sanderson,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.568,2.0,0.2,51.4764,0.1125,257.38199999999995,228.784,2020,3,Low,High
159,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2.0,0.0,6.8714,0.47000000000000003,0.0,7.31,2022,11,Low,Low
160,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,498.93,7.0,0.0,70.816875,0.14193749624195778,0.0,71.27571428571429,2022,11,Low,Low
161,AMER-2022-162733,2022-05-12,20220512,Joanne Carr,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1.0,0.0,2.691,0.44999999999999996,0.0,5.98,2022,5,Low,Low
162,EMEA-2021-119697,2021-12-28,20211228,Angela Davies,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.384,2.0,0.2,1.3596,0.024999999999999998,6.797999999999999,27.192,2021,12,Low,High
163,APJ-2022-154508,2022-11-17,20221117,William Alsop,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5.0,0.0,13.348,0.47000000000000003,0.0,5.68,2022,11,Low,Low
164,AMER-2022-113817,2022-11-08,20221108,Owen Watson,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2.0,0.2,9.688,0.35000000000000003,48.44,13.84,2022,11,Low,High
165,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.936,3.0,0.2,2.7324,0.275,13.662,3.312,2020,9,Low,High
166,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,498.93,8.0,0.4,-39.724125,-0.0796186338764957,-99.3103125,62.36625,2020,9,High,Low
167,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.928,3.0,0.2,-39.724125,-0.14396554535965905,-198.620625,91.976,2020,9,Low,Low
168,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,HJ54J056IV,498.93,9.0,0.3,-24.858,-0.04982262040767242,-82.86,55.43666666666667,2020,9,High,Low
169,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.064,6.0,0.2,6.8136,0.2125,34.068,5.344,2020,9,Low,High
170,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5.0,0.5,-39.724125,-0.2231943195864704,-79.44825,35.596,2020,9,High,Low
171,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.976,3.0,0.2,8.9985,0.0625,44.9925,47.992,2020,9,Low,High
172,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3.0,0.0,9.8418,0.4699999999999999,0.0,6.98,2020,8,Low,Low
173,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2.0,0.0,53.2608,0.48000000000000004,0.0,55.48,2020,8,Low,Low
174,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.144,7.0,0.2,21.259,0.0625,106.295,48.592,2020,8,Low,High
175,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,BTUYY86TIA,52.448,2.0,0.5,-39.724125,-0.7574001868517388,-79.44825,26.224,2020,9,High,Low
176,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,XDWUW8RSHO,20.16,4.0,0.2,6.552,0.32499999999999996,32.76,5.04,2020,9,Low,High
177,APJ-2023-152366,2023-04-22,20230422,Justin Randall,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,E5I8NPOZ23,97.264,4.0,0.5,-39.724125,-0.40841549802599114,-79.44825,24.316,2023,4,High,Low
178,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.802,7.0,0.3,-11.3372,-0.028571428571428567,-37.79066666666667,56.686,2021,11,High,Low
179,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5.0,0.2,-3.7715,-0.2375,-18.857499999999998,3.176,2021,11,Low,Low
180,EMEA-2021-137225,2021-12-15,20211215,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,EIA2KSQB01,3.28,1.0,0.0,1.4104,0.43000000000000005,0.0,3.28,2021,12,Low,Low
181,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,XYUSCHN0YH,24.816,2.0,0.2,1.8612,0.075,9.306,12.408,2020,12,Low,High
182,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,CDSZP4EX56,408.744,7.0,0.2,70.816875,0.17325483676824613,354.08437499999997,58.392,2020,12,Low,High
183,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,9ZGSKXMP33,498.93,4.0,0.0,70.816875,0.14193749624195778,0.0,124.7325,2020,11,Low,Low
184,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,7LN8FFMCQN,149.95,5.0,0.0,41.986,0.28,0.0,29.99,2020,11,Low,Low
185,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,9BP0PZ49A6,29.0,2.0,0.0,7.25,0.25,0.0,14.5,2020,11,Low,Low
186,EMEA-2022-105018,2022-11-29,20221129,Samantha Lawrence,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2.0,0.0,3.4368,0.48,0.0,3.58,2022,11,Low,Low
187,AMER-2020-123260,2020-08-26,20200826,Una Hudson,United States,Raleigh,AMER,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,60NLL1G4W3,176.8,8.0,0.0,22.984,0.13,0.0,22.1,2020,8,Low,Low
188,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,YAJHZP6TYE,37.224,3.0,0.2,3.7224,0.1,18.612,12.408,2022,7,Low,High
189,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,RO9E64T0VF,20.016,3.0,0.2,6.255,0.3125,31.275,6.672,2022,7,Low,High
190,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,7LL8W4OBLM,498.93,4.0,0.2,70.816875,0.14193749624195778,354.08437499999997,124.7325,2021,10,Low,High
191,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,6BI7IE0TFH,71.76,6.0,0.0,20.0928,0.27999999999999997,0.0,11.96,2021,10,Low,Low
192,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,QY481QSIUX,51.84,8.0,0.0,24.8832,0.4799999999999999,0.0,6.48,2021,10,Low,Low
193,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,L0NREOWV2Y,498.93,3.0,0.2,46.9764,0.09415429018098731,234.88199999999998,166.31,2021,10,Low,High
194,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,CQ58E3SHEY,19.9,5.0,0.0,6.567,0.33,0.0,3.9799999999999995,2021,10,Low,Low
195,AMER-2021-131457,2021-10-31,20211031,Jonathan Clark,United States,Providence,AMER,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7.0,0.0,6.7116,0.47000000000000003,0.0,2.04,2021,10,Low,Low
196,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2.0,0.2,1.2038,0.16249999999999998,6.018999999999999,3.704,2020,3,Low,High
197,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3.0,0.2,1.5876,0.26249999999999996,7.937999999999999,2.016,2020,3,Low,High
198,AMER-2023-107720,2023-11-07,20231107,Madeleine Smith,Argentina,Córdoba,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,HVCAY62Q3B,46.26,3.0,0.0,12.0276,0.26,0.0,15.42,2023,11,Low,Low
199,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,YST0N15YFB,2.946,2.0,0.5,-2.2586,-0.7666666666666666,-4.5172,1.473,2023,7,High,Low
200,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,Support,9BA74E75KZ,16.056,3.0,0.2,5.8203,0.36249999999999993,29.101499999999998,5.352,2023,7,Low,High
201,AMER-2023-105074,2023-06-25,20230625,Tracey Knox,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,WMPYGW9GUM,21.744,3.0,0.2,6.795,0.3125,33.974999999999994,7.248,2023,6,Low,High
202,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2.0,0.5,-39.724125,-0.181596,-79.44825,109.375,2020,8,High,Low
203,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1.0,0.2,0.2925,0.11249999999999999,1.4625,2.6,2020,8,Low,High
204,APJ-2023-116701,2023-12-18,20231218,Diana Bell,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,TRYXBPE9IT,66.284,2.0,0.5,-39.724125,-0.5993018677207169,-79.44825,33.142,2023,12,High,Low
205,EMEA-2023-126382,2023-06-04,20230604,Jan Clark,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,4JNB5H5I6P,35.168,7.0,0.2,9.6712,0.275,48.356,5.024,2023,6,Low,High
206,AMER-2023-108329,2023-12-10,20231210,Pippa Smith,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.768,4.0,0.2,44.4768,0.1,222.384,111.192,2023,12,Low,High
207,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4.0,0.0,5.8744,0.06999999999999999,0.0,20.98,2023,12,Low,Low
